 [STATUS] 	Installation started 9/15/2022 2:56:29 PM...
 [Install] 	File "m44aa.git" already exists in archive "unk_m44aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\m44aa.git.
 [Install] 	GFF File result: True.
 [Install] 	GFF File m44aa.git does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file m44aa.git...
 [Install] 	Finished updating GFF file "m44aa.git" in "modules\unk_m44aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "m44aa.git" in archive "unk_m44aa.mod".
 [Install] 	GFF FILE: m45aa.git and m45aa.git.
 [Install] 	GFF FILE: m45aa.git and m45aa.git.
 [Install] 	GFF Check: 1_m45aa.git.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\sta_m45aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_m45aa.git m45aa.git..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .git and git.
 [Install] 	GFF Check: Special_m45aa..git  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "m45aa.git" already exists in archive "sta_m45aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\m45aa.git.
 [Install] 	GFF File result: True.
 [Install] 	GFF File m45aa.git does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file m45aa.git...
 [Install] 	Added new field to GFF file m45aa.git...
 [Install] 	Finished updating GFF file "m45aa.git" in "modules\sta_m45aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "m45aa.git" in archive "sta_m45aa.mod".
 [Install] 	GFF FILE: man26_elora.dlg and man26_elora.dlg.
 [Install] 	GFF FILE: man26_elora.dlg and man26_elora.dlg.
 [Install] 	GFF Check: 1_man26_elora.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_elora.dlg man26_elora.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_man26_elora..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_elora.dlg" already exists in archive "manm26aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_elora.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_elora.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_elora.dlg...
 [Install] 	Added new field to GFF file man26_elora.dlg...
 [Install] 	Added new field to GFF file man26_elora.dlg...
 [Install] 	Finished updating GFF file "man26_elora.dlg" in "modules\manm26aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_elora.dlg" in archive "manm26aa.mod".
 [Install] 	GFF FILE: man26_gonto.utc and man26_gonto.utc.
 [Install] 	GFF FILE: man26_gonto.utc and man26_gonto.utc.
 [Install] 	GFF Check: 1_man26_gonto.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_gonto.utc man26_gonto.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man26_gonto..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_gonto.utc" already exists in archive "manm26aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_gonto.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_gonto.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_gonto.utc...
 [Install] 	Finished updating GFF file "man26_gonto.utc" in "modules\manm26aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_gonto.utc" in archive "manm26aa.mod".
 [Install] 	GFF FILE: man26_ignus.dlg and man26_ignus.dlg.
 [Install] 	GFF FILE: man26_ignus.dlg and man26_ignus.dlg.
 [Install] 	Copying file man26_ignus.dlg to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_ignus.dlg does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file man26_ignus.dlg...
 [Install] 	Finished updating GFF file "man26_ignus.dlg"...
 [Install] 	GFF FILE: man26_mman.dlg and man26_mman.dlg.
 [Install] 	GFF FILE: man26_mman.dlg and man26_mman.dlg.
 [Install] 	GFF Check: 1_man26_mman.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ae.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_mman.dlg man26_mman.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_man26_mman..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_mman.dlg" already exists in archive "manm26ae.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_mman.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_mman.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_mman.dlg...
 [Install] 	Finished updating GFF file "man26_mman.dlg" in "modules\manm26ae.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_mman.dlg" in archive "manm26ae.mod".
 [Install] 	GFF FILE: man26_nilko.dlg and man26_nilko.dlg.
 [Install] 	GFF FILE: man26_nilko.dlg and man26_nilko.dlg.
 [Install] 	GFF Check: 1_man26_nilko.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_nilko.dlg man26_nilko.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_man26_nilko..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_nilko.dlg" already exists in archive "manm26aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_nilko.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_nilko.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_nilko.dlg...
 [Install] 	Added new field to GFF file man26_nilko.dlg...
 [Install] 	Finished updating GFF file "man26_nilko.dlg" in "modules\manm26aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_nilko.dlg" in archive "manm26aa.mod".
 [Install] 	GFF FILE: man26_pcexile.dlg and man26_pcexile.dlg.
 [Install] 	GFF FILE: man26_pcexile.dlg and man26_pcexile.dlg.
 [Install] 	GFF Check: 1_man26_pcexile.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_pcexile.dlg man26_pcexile.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_man26_pcexile..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_pcexile.dlg" already exists in archive "manm26aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_pcexile.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_pcexile.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_pcexile.dlg...
 [Install] 	Finished updating GFF file "man26_pcexile.dlg" in "modules\manm26aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_pcexile.dlg" in archive "manm26aa.mod".
 [Install] 	GFF FILE: man26_queedle.utc and man26_queedle.utc.
 [Install] 	GFF FILE: man26_queedle.utc and man26_queedle.utc.
 [Install] 	GFF Check: 1_man26_queedle.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ab.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_queedle.utc man26_queedle.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man26_queedle..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_queedle.utc" already exists in archive "manm26ab.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_queedle.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_queedle.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_queedle.utc...
 [Install] 	Finished updating GFF file "man26_queedle.utc" in "modules\manm26ab.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_queedle.utc" in archive "manm26ab.mod".
 [Install] 	GFF FILE: man26_repdip.dlg and man26_repdip.dlg.
 [Install] 	GFF FILE: man26_repdip.dlg and man26_repdip.dlg.
 [Install] 	GFF Check: 1_man26_repdip.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ae.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_repdip.dlg man26_repdip.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_man26_repdip..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_repdip.dlg" already exists in archive "manm26ae.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_repdip.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_repdip.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_repdip.dlg...
 [Install] 	Finished updating GFF file "man26_repdip.dlg" in "modules\manm26ae.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_repdip.dlg" in archive "manm26ae.mod".
 [Install] 	GFF FILE: man26_repint.dlg and man26_repint.dlg.
 [Install] 	GFF FILE: man26_repint.dlg and man26_repint.dlg.
 [Install] 	GFF Check: 1_man26_repint.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ae.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_repint.dlg man26_repint.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_man26_repint..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_repint.dlg" already exists in archive "manm26ae.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_repint.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_repint.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Added new field to GFF file man26_repint.dlg...
 [Install] 	Finished updating GFF file "man26_repint.dlg" in "modules\manm26ae.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_repint.dlg" in archive "manm26ae.mod".
 [Install] 	GFF FILE: man26_repsol2.dlg and man26_repsol2.dlg.
 [Install] 	GFF FILE: man26_repsol2.dlg and man26_repsol2.dlg.
 [Install] 	GFF Check: 1_man26_repsol2.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ae.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_repsol2.dlg man26_repsol2.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_man26_repsol2..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_repsol2.dlg" already exists in archive "manm26ae.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_repsol2.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_repsol2.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_repsol2.dlg...
 [Install] 	Finished updating GFF file "man26_repsol2.dlg" in "modules\manm26ae.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_repsol2.dlg" in archive "manm26ae.mod".
 [Install] 	GFF FILE: man26_reptech.dlg and man26_reptech.dlg.
 [Install] 	GFF FILE: man26_reptech.dlg and man26_reptech.dlg.
 [Install] 	GFF Check: 1_man26_reptech.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ae.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_reptech.dlg man26_reptech.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_man26_reptech..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_reptech.dlg" already exists in archive "manm26ae.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_reptech.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_reptech.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_reptech.dlg...
 [Install] 	Finished updating GFF file "man26_reptech.dlg" in "modules\manm26ae.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_reptech.dlg" in archive "manm26ae.mod".
 [Install] 	GFF FILE: man26_reptech.utc and man26_reptech.utc.
 [Install] 	GFF FILE: man26_reptech.utc and man26_reptech.utc.
 [Install] 	GFF Check: 1_man26_reptech.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ae.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_man26_reptech.utc man26_reptech.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_man26_reptech..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "man26_reptech.utc" already exists in archive "manm26ae.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\man26_reptech.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File man26_reptech.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file man26_reptech.utc...
 [Install] 	Finished updating GFF file "man26_reptech.utc" in "modules\manm26ae.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "man26_reptech.utc" in archive "manm26ae.mod".
 [Install] 	GFF FILE: man26_shaelas.dlg and man26_shaelas.dlg.
 [Install] 	GFF FILE: man26_shaelas.dlg and man26_shaelas.dlg.
 [Install] 	GFF Check: 1_man26_shaelas.dlg.
